,company,job-title,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count
23908,amazon,Software Engineer III,3.0,4.0,3.0,3.0,4.0,3.0,13
23909,amazon,Technical Program Manager,5.0,4.0,5.0,5.0,5.0,3.0,3
23910,amazon,Systems Engineer II,5.0,4.0,5.0,5.0,4.0,5.0,1
23911,amazon,Account Manager,3.0,5.0,3.0,3.0,4.0,3.0,2
23912,amazon,Packer/Ambassador,3.0,4.0,4.0,4.0,4.0,4.0,1
23913,amazon,Business Development Manager,5.0,3.0,4.0,4.0,4.0,5.0,0
23914,amazon,Senior User Experience Designer,4.0,1.0,5.0,3.0,4.0,4.0,5
23915,amazon,Product Management,4.0,1.0,3.0,3.0,5.0,2.0,0
23916,amazon,Senior Product Manager,4.0,3.0,5.0,4.0,5.0,4.0,3
23918,amazon,Amazon Area Manager,3.0,1.0,3.0,4.0,4.0,1.0,1
23919,amazon,Software Engineer,4.0,none,none,none,none,none,0
23921,amazon,Warehouse Associate,4.0,5.0,3.0,2.0,5.0,4.0,2
23922,amazon,"Senior Manager, Operations",4.0,3.0,5.0,4.0,4.0,4.0,2
23924,amazon,Associate,4.0,4.0,5.0,3.0,4.0,5.0,0
23926,amazon,Software Engineer I,5.0,3.0,5.0,5.0,5.0,4.0,3
23927,amazon,Software Development Engineer,5.0,3.0,4.0,5.0,4.0,3.0,3
23928,amazon,Editor,3.0,1.0,3.0,3.0,2.0,2.0,3
23929,amazon,Recruiter,4.0,3.0,5.0,5.0,5.0,4.0,2
23930,amazon,Software Development Engineer,4.0,3.0,4.0,4.0,3.0,3.0,1
23931,amazon,Business Analyst,5.0,3.0,3.0,5.0,3.0,3.0,0
23932,amazon,"Returns Processor, Tote Wrangler, Gatekeeper",4.0,3.0,4.0,4.0,4.0,3.0,0
23933,amazon,Human Resources Specialist,3.0,2.0,4.0,3.0,4.0,3.0,2
23934,amazon,FC Associate,1.0,1.0,2.0,1.0,1.0,3.0,2
23936,amazon,Software Development Engineer II,4.0,3.0,4.0,3.0,4.0,3.0,1
23937,amazon,Account Manager,2.0,2.0,1.0,1.0,3.0,2.0,1
23940,amazon,Software Development Engineer,3.0,2.0,3.0,4.0,5.0,3.0,0
23941,amazon,Software Development Engineer,4.0,4.0,5.0,4.0,4.0,3.0,1
23943,amazon,Financial Analyst,3.0,1.0,2.0,4.0,2.0,3.0,2
23944,amazon,Senior Financial Analyst,4.0,4.0,4.0,4.0,4.0,4.0,0
23945,amazon,Marketing Manager,4.0,3.0,5.0,5.0,3.0,4.0,12
23946,amazon,Software Development Manager,4.0,1.0,3.0,3.0,4.0,3.0,0
23947,amazon,Human Resources,5.0,4.0,4.0,5.0,5.0,4.0,2
23948,amazon,Account Manager,2.0,2.0,2.0,2.0,3.0,2.0,1
23949,amazon,Support Engineer,5.0,3.0,4.0,5.0,4.0,2.0,2
23951,amazon,Software Development Engineer II,4.0,4.0,4.0,4.0,4.0,4.0,0
23953,amazon,Software Development Engineer II,3.0,2.0,4.0,4.0,2.0,4.0,0
23956,amazon,Software Development Engineer,3.0,3.0,2.0,5.0,2.0,2.0,11
23957,amazon,Programmer/Analyst,4.0,4.0,5.0,5.0,4.0,4.0,1
23958,amazon,Hardware Engineer,1.0,1.0,1.0,1.0,1.0,1.0,7
23959,amazon,Intern,5.0,4.0,5.0,5.0,5.0,5.0,1
23960,amazon,Picker,1.0,1.0,1.0,1.0,1.0,1.0,4
23963,amazon,Software Development Engineer,2.0,1.0,3.0,2.0,2.0,2.0,1
23964,amazon,Facilities,3.0,2.0,4.0,3.0,2.0,3.0,0
23965,amazon,Senior Business Manager,4.0,1.0,1.0,3.0,4.0,2.0,3
23967,amazon,Senior Business Manager,2.0,2.0,4.0,3.0,4.0,3.0,5
23968,amazon,Vendor Manager,3.0,2.0,5.0,4.0,5.0,4.0,1
23969,amazon,AFE,3.0,3.0,3.0,3.0,4.0,3.0,1
23970,amazon,Warehouse Associate,4.0,3.0,3.0,2.0,4.0,3.0,0
23971,amazon,Financial Analyst Intern,3.0,1.0,3.0,4.0,5.0,4.0,2
23974,amazon,Area Manager,2.0,1.0,1.0,1.0,3.0,1.0,1
23976,amazon,Software Development Engineer In Test,3.0,3.0,3.0,2.0,3.0,2.0,5
23977,amazon,CSA,3.0,2.0,5.0,5.0,3.0,4.0,0
23978,amazon,Wharehouse Associate,2.0,3.0,1.0,1.0,4.0,3.0,1
23979,amazon,Outbound Packer,1.0,1.0,1.0,1.0,3.0,2.0,3
23980,amazon,Software Development Engineer,4.0,3.0,4.0,4.0,4.0,3.0,2
23981,amazon,Software Development Engineer,4.0,3.0,3.0,4.0,3.0,4.0,2
23982,amazon,Software Development Engineer,3.0,2.0,3.0,4.0,4.0,3.0,1
23983,amazon,Software Engineer,4.0,3.0,3.0,3.0,3.0,3.0,1
23984,amazon,Stower,1.0,1.0,1.0,3.0,3.0,2.0,3
23985,amazon,Software Development Engineer,2.0,1.0,1.0,2.0,2.0,3.0,9
23986,amazon,Software Development Engineer,5.0,4.0,5.0,5.0,5.0,4.0,1
23987,amazon,Process Assistant,2.0,1.0,2.0,1.0,2.0,2.0,2
23988,amazon,Warehouse Associate,4.0,3.0,4.0,3.0,4.0,3.0,0
23989,amazon,Software Development Engineer,2.0,2.0,1.0,1.0,3.0,2.0,8
23990,amazon,Senior Product Manager,4.0,none,none,none,none,none,0
23992,amazon,Warehouse Associate,3.0,4.0,1.0,3.0,4.0,3.0,0
23993,amazon,FC Associate,4.0,4.0,5.0,5.0,4.0,5.0,0
23994,amazon,Fulfillment Associate,4.0,4.0,5.0,4.0,5.0,4.0,5
23995,amazon,Software Development Engineer,3.0,2.0,3.0,4.0,3.0,3.0,2
23996,amazon,Recruiter,4.0,4.0,5.0,5.0,4.0,4.0,0
23997,amazon,Stowing,4.0,4.0,4.0,3.0,3.0,3.0,0
23998,amazon,Marketing Manager,5.0,1.0,4.0,5.0,4.0,5.0,7
23999,amazon,Customer Service Representative,5.0,3.0,4.0,4.0,4.0,none,1
24001,amazon,Technical Writer,4.0,4.0,3.0,4.0,4.0,2.0,5
24002,amazon,Machine Learning Scientist,3.0,3.0,3.0,5.0,4.0,3.0,1
24003,amazon,Human Resources Manager,5.0,3.0,4.0,5.0,5.0,4.0,0
24004,amazon,Picker,5.0,4.0,4.0,3.0,3.0,5.0,0
24005,amazon,Marketing Manager,3.0,1.0,4.0,4.0,4.0,3.0,4
24006,amazon,Process Assistant Level III,3.0,2.0,3.0,3.0,2.0,2.0,2
24007,amazon,Stoer,4.0,3.0,2.0,3.0,4.0,3.0,1
24008,amazon,Area Manager,2.0,1.0,3.0,5.0,5.0,1.0,4
24010,amazon,Copywriter,1.0,1.0,3.0,1.0,4.0,1.0,6
24011,amazon,Recruiter,4.0,2.0,4.0,4.0,4.0,4.0,2
24012,amazon,Customer Service Representative,5.0,4.0,5.0,5.0,4.0,5.0,0
24013,amazon,Software Development Engineer II,2.0,1.0,2.0,5.0,5.0,2.0,3
24014,amazon,Impact Associate,5.0,3.0,4.0,4.0,4.0,4.0,1
24016,amazon,Packer,4.0,none,none,none,none,none,0
24017,amazon,Loss Prevention Manager,2.0,1.0,2.0,3.0,4.0,3.0,5
24018,amazon,Floor Supervosor,5.0,4.0,5.0,5.0,4.0,4.0,1
24019,amazon,Senior Business Manager,2.0,2.0,2.0,4.0,4.0,2.0,2
24021,amazon,User Experience Designer,1.0,3.0,1.0,1.0,4.0,1.0,3
24023,amazon,Customer Service Associate,3.0,4.0,3.0,3.0,2.0,2.0,0
24024,amazon,Software Engineer,2.0,1.0,1.0,2.0,4.0,1.0,7
24025,amazon,Software Engineer,4.0,3.0,3.0,4.0,4.0,4.0,0
24026,amazon,Senior Software Engineer,4.0,2.0,4.0,3.0,4.0,2.0,0
24027,amazon,Operations Manager,4.0,2.0,3.0,5.0,4.0,2.0,4
24028,amazon,Principal Product Manager,2.0,1.0,2.0,3.0,4.0,2.0,10
24030,amazon,Software Development Engineer II,4.0,4.0,4.0,5.0,4.0,4.0,0
24031,amazon,Area Manager,2.0,1.0,2.0,4.0,1.0,3.0,0
24032,amazon,Technician,4.0,3.0,4.0,4.0,3.0,3.0,0
24033,amazon,Associate Site Merchandiser,4.0,3.0,5.0,5.0,3.0,5.0,3
24034,amazon,Associate,4.0,3.0,4.0,4.0,4.0,3.0,0
24035,amazon,Software Development Engineer III,4.0,5.0,4.0,4.0,4.0,4.0,6
24036,amazon,Recruiting Coordinator,3.0,1.0,4.0,2.0,3.0,2.0,12
24037,amazon,Area Manager,3.0,1.0,3.0,3.0,4.0,4.0,0
24038,amazon,Manager,4.0,2.0,4.0,4.0,5.0,4.0,7
24039,amazon,Quality Assurance Engineer,2.0,1.0,2.0,1.0,3.0,1.0,5
24041,amazon,Software Developer,2.0,1.0,2.0,4.0,2.0,2.0,11
24042,amazon,Software Development Manager,3.0,2.0,3.0,3.0,4.0,2.0,3
24045,amazon,Software Development Engineer II,4.0,2.0,3.0,3.0,3.0,3.0,0
24046,amazon,Software Development Engineer II,4.0,4.0,3.0,4.0,4.0,2.0,0
24047,amazon,Pack Line Associate,4.0,none,none,none,none,none,0
24048,amazon,Software Engineer II,3.0,3.0,4.0,2.0,4.0,2.0,7
24050,amazon,User Experience Designer,3.0,3.0,2.0,3.0,3.0,2.0,0
24051,amazon,Associate,3.0,1.0,4.0,2.0,3.0,3.0,1
24053,amazon,Technical Program Manager,1.0,1.0,4.0,2.0,2.0,2.0,6
24054,amazon,Dock Clerk/Associate,1.0,1.0,1.0,1.0,4.0,1.0,3
24055,amazon,Technical Program Manager,3.0,2.0,3.0,4.0,5.0,3.0,6
24056,amazon,Intern,4.0,none,none,none,none,none,2
24057,amazon,Financial Analyst Intern,4.0,3.0,5.0,5.0,4.0,3.0,0
24059,amazon,Human Resources,4.0,4.0,4.0,4.0,4.0,3.0,0
24060,amazon,Software Engineer,4.0,3.0,4.0,4.0,4.0,4.0,1
24061,amazon,Software Development Engineer II,3.0,1.0,2.0,5.0,5.0,3.0,2
24062,amazon,Picker/Stower,1.0,1.0,1.0,1.0,1.0,1.0,5
24063,amazon,Retail Tier Generalist,5.0,5.0,5.0,5.0,5.0,4.0,0
24064,amazon,Senior Manager,3.0,1.0,3.0,5.0,4.0,4.0,1
24065,amazon,Senior Product Manager,5.0,3.0,4.0,4.0,4.0,3.0,1
24066,amazon,Customer Service Representative,5.0,5.0,5.0,5.0,5.0,4.0,1
24068,amazon,Area Manager,3.0,2.0,4.0,2.0,3.0,3.0,5
24069,amazon,Area Manager,3.0,1.0,2.0,4.0,4.0,3.0,1
24073,amazon,Senior Program Manager,1.0,2.0,3.0,3.0,4.0,2.0,7
24075,amazon,Warehouse Associate,2.0,3.0,3.0,2.0,3.0,2.0,1
24077,amazon,Executive Assistant,1.0,1.0,1.0,1.0,3.0,1.0,32
24080,amazon,Process Assistant,5.0,4.0,5.0,5.0,5.0,3.0,0
24081,amazon,Software Development Engineer,1.0,1.0,2.0,1.0,2.0,1.0,12
24082,amazon,Picker,2.0,1.0,4.0,2.0,3.0,1.0,1
24083,amazon,Product Prep,1.0,3.0,1.0,1.0,1.0,1.0,2
24084,amazon,Software Engineer,5.0,3.0,4.0,4.0,4.0,4.0,1
24085,amazon,Warehouse Worker,1.0,none,none,none,none,none,0
24087,amazon,Area Manager,2.0,2.0,3.0,4.0,5.0,2.0,4
24088,amazon,Product Manager,2.0,2.0,3.0,4.0,4.0,2.0,4
24089,amazon,Operations Manager,4.0,3.0,4.0,5.0,4.0,5.0,1
24091,amazon,Warehouse Worker,1.0,none,none,none,none,none,0
24092,amazon,Tier III Associate,5.0,5.0,5.0,5.0,5.0,5.0,0
24093,amazon,Senior Product Manager,3.0,2.0,5.0,3.0,3.0,3.0,5
24094,amazon,Technical Recruiter,3.0,2.0,3.0,3.0,4.0,3.0,1
24097,amazon,Customer Service Associate,4.0,3.0,4.0,2.0,4.0,3.0,0
24098,amazon,Manager,3.0,3.0,3.0,4.0,4.0,3.0,3
24099,amazon,Senior Marketing Manager,4.0,2.0,5.0,3.0,4.0,4.0,6
24101,amazon,Systems Engineer,4.0,3.0,5.0,5.0,4.0,3.0,5
24102,amazon,Business Analyst,1.0,1.0,2.0,2.0,1.0,1.0,10
24103,amazon,Problem Solver,3.0,3.0,3.0,4.0,4.0,3.0,0
24104,amazon,Software Development Engineer I,4.0,4.0,3.0,4.0,4.0,4.0,2
24105,amazon,Software Development Engineer,5.0,3.0,4.0,4.0,3.0,4.0,1
24107,amazon,Finance Manager,2.0,1.0,2.0,3.0,3.0,3.0,8
24108,amazon,Development Support Engineer,2.0,1.0,2.0,2.0,4.0,2.0,20
24109,amazon,Amazon Area Manager,3.0,2.0,3.0,4.0,4.0,2.0,4
24110,amazon,Software Development Engineer II,4.0,4.0,4.0,4.0,4.0,4.0,1
24111,amazon,Area Manager,1.0,1.0,1.0,1.0,5.0,1.0,7
24112,amazon,Senior Product Manager,3.0,3.0,3.0,2.0,4.0,2.0,0
24113,amazon,Senior Program Manager,1.0,1.0,1.0,3.0,5.0,1.0,10
24114,amazon,Technical Business Development,2.0,1.0,2.0,3.0,4.0,3.0,15
24115,amazon,Senior Business Manager,4.0,1.0,2.0,5.0,4.0,4.0,10
24116,amazon,Senior Technical Program Manager,5.0,4.0,5.0,4.0,4.0,5.0,6
24117,amazon,Software Development Engineer II,2.0,1.0,3.0,3.0,3.0,5.0,15
24118,amazon,Control Systems Specialist,3.0,3.0,3.0,3.0,3.0,3.0,2
24120,amazon,Customer Service Associate,1.0,3.0,1.0,1.0,3.0,1.0,24
24121,amazon,"Manager, Vendor Management",4.0,2.0,3.0,5.0,4.0,4.0,0
24122,amazon,Software Development Engineer,3.0,1.0,2.0,3.0,2.0,3.0,7
24123,amazon,Product Manager,4.0,2.0,5.0,5.0,3.0,4.0,9
24124,amazon,Product Manager,2.0,1.0,2.0,3.0,2.0,3.0,3
24125,amazon,Stow,1.0,1.0,1.0,1.0,2.0,1.0,0
24130,amazon,Finance Manager,2.0,1.0,3.0,4.0,3.0,4.0,5
24131,amazon,Warehouse Associate,3.0,5.0,2.0,5.0,5.0,3.0,1
24132,amazon,Warehouse Associate,4.0,2.0,5.0,4.0,4.0,4.0,0
24133,amazon,Safety Coordinator,5.0,4.0,5.0,4.0,4.0,4.0,0
24134,amazon,Finance Manager,4.0,3.0,4.0,4.0,4.0,3.0,1
24135,amazon,Area Manager,4.0,2.0,4.0,5.0,3.0,3.0,2
24138,amazon,Senior Software Engineer,3.0,1.0,3.0,3.0,5.0,3.0,6
24139,amazon,Supervisor/PA,5.0,5.0,5.0,5.0,5.0,3.0,0
24141,amazon,Pack Ambassodor,4.0,2.0,2.0,2.0,5.0,1.0,2
24143,amazon,Area Manager,4.0,2.0,3.0,4.0,4.0,5.0,1
24144,amazon,Stow,3.0,4.0,3.0,3.0,4.0,3.0,2
24145,amazon,Inventory Control,3.0,5.0,4.0,1.0,3.0,2.0,1
24146,amazon,Senior Product Manager,2.0,1.0,2.0,3.0,4.0,2.0,6
24147,amazon,Courier,3.0,3.0,4.0,3.0,3.0,2.0,0
24150,amazon,Coordinator,3.0,3.0,2.0,4.0,3.0,2.0,1
24151,amazon,Operations Manager,3.0,1.0,3.0,4.0,2.0,2.0,1
24153,amazon,Technical Recruiter,4.0,3.0,3.0,5.0,4.0,3.0,2
24154,amazon,Picker,3.0,2.0,2.0,3.0,3.0,3.0,0
24155,amazon,Area Manager,4.0,3.0,4.0,5.0,4.0,4.0,2
24156,amazon,Software Development Engineer II,4.0,3.0,4.0,4.0,4.0,3.0,0
24157,amazon,Returns Processor,4.0,3.0,4.0,4.0,3.0,4.0,1
24158,amazon,Ship Clerk,5.0,5.0,5.0,4.0,4.0,5.0,1
24159,amazon,Warehouse Associate,2.0,1.0,2.0,1.0,3.0,2.0,7
24160,amazon,Software Development Engineer III,4.0,2.0,4.0,5.0,4.0,3.0,2
24161,amazon,Area Manager,1.0,1.0,1.0,3.0,2.0,1.0,17
24162,amazon,Warehouse,1.0,2.0,3.0,1.0,1.0,1.0,3
24163,amazon,Software Development Engineer I,5.0,3.0,5.0,5.0,5.0,5.0,10
24164,amazon,Senior Recruiting Manager,3.0,1.0,3.0,4.0,1.0,5.0,6
24165,amazon,Warehouse Associate,3.0,3.0,4.0,2.0,3.0,4.0,2
24166,amazon,Warehouse Associate,3.0,2.0,4.0,3.0,2.0,1.0,2
24167,amazon,Customer Service Associate,2.0,1.0,3.0,1.0,1.0,3.0,1
24168,amazon,Senior Engineer,3.0,2.0,2.0,4.0,4.0,3.0,1
24169,amazon,Investigator Specialist,2.0,2.0,2.0,1.0,3.0,2.0,0
24170,amazon,Senior Product Manager,4.0,4.0,3.0,3.0,4.0,4.0,7
24171,amazon,Site Merchandiser,1.0,1.0,1.0,3.0,3.0,1.0,13
24172,amazon,Software Engineer,4.0,5.0,5.0,5.0,5.0,5.0,0
24173,amazon,Software Development Engineer Intern,3.0,3.0,3.0,3.0,3.0,3.0,2
24174,amazon,Software Development Manager,2.0,1.0,2.0,3.0,3.0,1.0,11
24175,amazon,Inbound and Outbound,1.0,1.0,1.0,1.0,1.0,1.0,3
24176,amazon,Area Manager,5.0,2.0,5.0,5.0,5.0,4.0,2
24177,amazon,Area Manager,4.0,2.0,5.0,5.0,5.0,4.0,0
24179,amazon,Risk Analyst,3.0,3.0,3.0,5.0,5.0,3.0,0
24180,amazon,Software Engineer,2.0,2.0,2.0,2.0,3.0,2.0,4
24181,amazon,Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0
24182,amazon,Warehouse Assc Tier I,3.0,1.0,4.0,2.0,5.0,3.0,0
24183,amazon,Warehouse Associate,5.0,3.0,5.0,2.0,5.0,4.0,0
24184,amazon,Associate,2.0,2.0,3.0,2.0,4.0,3.0,0
24185,amazon,Investigation Specialist Chinese Language,3.0,3.0,1.0,3.0,3.0,1.0,3
24187,amazon,Human Resources,3.0,1.0,2.0,3.0,3.0,2.0,3
24188,amazon,Packer,2.0,4.0,2.0,3.0,5.0,2.0,1
24191,amazon,Business Analyst II,5.0,3.0,5.0,5.0,5.0,4.0,3
24192,amazon,Software Engineer,2.0,1.0,1.0,3.0,4.0,2.0,4
24193,amazon,Manager,4.0,1.0,4.0,4.0,4.0,3.0,1
24194,amazon,Picking,1.0,1.0,1.0,1.0,1.0,2.0,4
24195,amazon,Senior Manager,5.0,2.0,5.0,5.0,4.0,4.0,1
24196,amazon,Area Manager,2.0,1.0,1.0,4.0,4.0,1.0,6
24197,amazon,Onsite Medical Representative,5.0,3.0,4.0,4.0,4.0,3.0,0
24199,amazon,Area Manager,4.0,2.0,5.0,5.0,5.0,2.0,3
24203,amazon,Wharehouse Associate,4.0,3.0,5.0,4.0,3.0,3.0,0
24205,amazon,Systems Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0
24210,amazon,Team Lead,3.0,3.0,3.0,3.0,1.0,3.0,0
24211,amazon,Finance Manager,5.0,4.0,5.0,5.0,5.0,5.0,1
24213,amazon,Software Engineer,2.0,1.0,2.0,2.0,1.0,2.0,1
24214,amazon,Warehouse Associate,3.0,3.0,4.0,3.0,3.0,4.0,0
24215,amazon,Human Resources Generalist,4.0,2.0,5.0,5.0,5.0,4.0,0
24216,amazon,Stow,4.0,4.0,3.0,2.0,5.0,2.0,0
24217,amazon,Operation Manager,1.0,1.0,3.0,1.0,2.0,1.0,10
24218,amazon,Software Development Engineer,5.0,4.0,4.0,5.0,5.0,4.0,0
24220,amazon,CSA III,3.0,4.0,4.0,2.0,4.0,2.0,2
24221,amazon,Software Development Engineer II,4.0,4.0,4.0,4.0,4.0,3.0,2
24222,amazon,Product Manager,3.0,2.0,3.0,4.0,3.0,2.0,4
24223,amazon,WAH Customer Service Representative,3.0,none,none,none,none,none,1
24226,amazon,Fulfillment Specialist,1.0,1.0,3.0,1.0,4.0,1.0,2
24227,amazon,Operations Manager,5.0,4.0,4.0,5.0,5.0,4.0,1
24228,amazon,Financial Analyst,3.0,2.0,3.0,4.0,2.0,4.0,1
24229,amazon,Manager,5.0,4.0,4.0,4.0,5.0,4.0,1
24230,amazon,Executive Assistant,3.0,4.0,4.0,3.0,4.0,4.0,13
24231,amazon,TPM,3.0,1.0,3.0,3.0,3.0,2.0,3
24232,amazon,Team Lead,3.0,2.0,3.0,3.0,3.0,2.0,0
24233,amazon,Recruting Manager,5.0,5.0,5.0,4.0,4.0,4.0,1
24234,amazon,Process Assistant Tier III,4.0,4.0,5.0,5.0,4.0,4.0,0
24235,amazon,Executive Assistant,5.0,5.0,5.0,3.0,5.0,4.0,1
24237,amazon,Warehouse Associate,5.0,5.0,5.0,5.0,5.0,5.0,1
24238,amazon,Packer,3.0,2.0,3.0,2.0,3.0,3.0,1
24239,amazon,Software Development Manager,2.0,1.0,2.0,2.0,2.0,3.0,18
24240,amazon,FC Associate,3.0,2.0,1.0,2.0,4.0,2.0,2
24243,amazon,Project Manager,1.0,1.0,2.0,1.0,3.0,2.0,41
24244,amazon,Area Manager,2.0,1.0,1.0,3.0,5.0,1.0,7
24245,amazon,Warehouse Picker,4.0,2.0,4.0,3.0,3.0,4.0,2
24247,amazon,Process Assistant,5.0,3.0,5.0,5.0,4.0,4.0,0
24248,amazon,Software Development Engineer,2.0,2.0,2.0,2.0,3.0,2.0,5
24249,amazon,IT/Facilities Technician,5.0,3.0,5.0,5.0,5.0,5.0,2
24250,amazon,Process Assistant,4.0,4.0,4.0,3.0,4.0,3.0,0
24251,amazon,Senior Vendor Manager,4.0,2.0,5.0,4.0,4.0,4.0,10
24252,amazon,Software Development Engineer In Test II,3.0,2.0,4.0,2.0,3.0,3.0,5
24253,amazon,Software Development Engineer II,4.0,3.0,4.0,4.0,3.0,3.0,4
24254,amazon,Technical Program Manager,2.0,1.0,3.0,2.0,3.0,3.0,10
24255,amazon,Warehouse Associate,2.0,1.0,1.0,1.0,3.0,1.0,3
24256,amazon,Facitilies Tech II,1.0,3.0,2.0,2.0,2.0,2.0,3
24257,amazon,Manager,5.0,4.0,5.0,4.0,4.0,5.0,1
24258,amazon,SDE-intern,5.0,4.0,4.0,4.0,4.0,5.0,0
24259,amazon,Senior Manager,1.0,1.0,1.0,1.0,2.0,1.0,18
24260,amazon,Area Manager,4.0,3.0,5.0,5.0,5.0,5.0,0
24262,amazon,Financial Analyst,3.0,4.0,3.0,4.0,3.0,3.0,1
24263,amazon,Database Administrator,4.0,4.0,4.0,4.0,4.0,4.0,0
24265,amazon,Senior Manager,1.0,1.0,1.0,1.0,2.0,1.0,15
24266,amazon,Warehouse Associate (PG) Process Guide,1.0,3.0,1.0,1.0,1.0,1.0,2
24267,amazon,Software Engineer,2.0,1.0,2.0,3.0,2.0,1.0,11
24270,amazon,Premium Support Engineer (DSE),2.0,5.0,4.0,2.0,3.0,3.0,28
24271,amazon,Software Development Engineer,4.0,3.0,4.0,5.0,3.0,3.0,9
24272,amazon,User Experience Designer,2.0,2.0,1.0,3.0,4.0,2.0,20
24273,amazon,FC Associate,5.0,4.0,4.0,3.0,5.0,4.0,0
24274,amazon,Warehouse Associate,3.0,2.0,3.0,1.0,3.0,3.0,1
24275,amazon,Process Assistant,4.0,3.0,4.0,4.0,4.0,4.0,0
24277,amazon,Onsite Medical Representative,4.0,4.0,4.0,4.0,5.0,2.0,1
24279,amazon,Finance Manager (Controller),2.0,1.0,1.0,3.0,3.0,2.0,9
24280,amazon,Warehouse Associate,5.0,5.0,5.0,4.0,5.0,4.0,2
24281,amazon,Content Editor,2.0,1.0,3.0,4.0,3.0,3.0,7
24283,amazon,Software Development Manager,3.0,2.0,5.0,5.0,3.0,3.0,0
24286,amazon,Senior IT,2.0,1.0,1.0,4.0,2.0,1.0,2
24288,amazon,Software Development Engineer II,4.0,2.0,5.0,4.0,3.0,5.0,2
24290,amazon,"Senior Manager, Product Management",5.0,3.0,5.0,4.0,3.0,4.0,10
24291,amazon,Warehouse Associate,1.0,1.0,1.0,1.0,3.0,2.0,9
24292,amazon,Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0
24293,amazon,AWS Team,2.0,1.0,2.0,3.0,2.0,2.0,14
24295,amazon,Picker,3.0,none,none,none,none,none,2
24297,amazon,Trainer,5.0,4.0,5.0,3.0,4.0,3.0,0
24298,amazon,Trainer,5.0,4.0,4.0,5.0,4.0,4.0,0
24299,amazon,Senior User Experience Designer,3.0,4.0,3.0,4.0,3.0,2.0,2
24301,amazon,Pick,2.0,1.0,3.0,3.0,3.0,3.0,6
24302,amazon,Software Development Engineer,2.0,2.0,1.0,3.0,3.0,1.0,2
24303,amazon,Software Development Engineer,3.0,1.0,4.0,3.0,2.0,2.0,7
24305,amazon,Software Development Engineer II,4.0,3.0,4.0,4.0,3.0,3.0,2
24306,amazon,Senior Recruiter,5.0,4.0,4.0,5.0,5.0,4.0,1
24307,amazon,Software Engineer,3.0,1.0,3.0,3.0,2.0,1.0,3
24308,amazon,Shipping Clerk,3.0,2.0,4.0,2.0,2.0,3.0,0
24309,amazon,FC Associate,1.0,1.0,2.0,1.0,2.0,1.0,8
24310,amazon,User Experience Designer,4.0,5.0,5.0,5.0,5.0,4.0,2
24313,amazon,Associate Vendor Manager,3.0,1.0,3.0,4.0,3.0,2.0,4
24314,amazon,Safety,3.0,1.0,2.0,5.0,5.0,3.0,3
24315,amazon,Customer Service,1.0,1.0,2.0,1.0,1.0,3.0,5
24316,amazon,HRBP,4.0,3.0,4.0,5.0,5.0,4.0,4
24317,amazon,Quality Assurance Engineer II,5.0,3.0,5.0,4.0,4.0,4.0,1
24318,amazon,Software Development Engineer I,2.0,1.0,2.0,3.0,3.0,1.0,8
24319,amazon,Warehouse Picker,4.0,4.0,4.0,2.0,4.0,3.0,0
24320,amazon,ISS Representative,3.0,3.0,3.0,5.0,3.0,3.0,0
24322,amazon,Senior Financial Analyst,4.0,2.0,4.0,4.0,5.0,4.0,3
24325,amazon,Sales,3.0,2.0,3.0,3.0,2.0,2.0,13
24326,amazon,Back Office Associate III,3.0,3.0,3.0,3.0,3.0,2.0,2
24327,amazon,Software Engineer I,2.0,1.0,3.0,3.0,3.0,3.0,25
24329,amazon,Associate/Ambassador,4.0,3.0,3.0,3.0,3.0,4.0,1
24330,amazon,Program Manager,4.0,1.0,4.0,4.0,3.0,4.0,2
24331,amazon,Software Development Engineer II,4.0,2.0,4.0,3.0,4.0,3.0,0
24335,amazon,Software Development Engineer,2.0,1.0,2.0,3.0,3.0,2.0,8
24336,amazon,Customer Service Associate,3.0,2.0,3.0,2.0,4.0,2.0,1
24337,amazon,Research Scientist,5.0,4.0,4.0,5.0,4.0,5.0,0
24339,amazon,Software Development Engineer,2.0,1.0,2.0,4.0,5.0,3.0,4
24341,amazon,Software Engineer,1.0,3.0,1.0,4.0,1.0,4.0,30
24342,amazon,Marketing Manager,2.0,1.0,2.0,5.0,5.0,1.0,28
24343,amazon,Warehouse Associate,3.0,2.0,5.0,4.0,5.0,4.0,0
24344,amazon,Warehouse Associate,3.0,3.0,3.0,4.0,4.0,3.0,0
24345,amazon,Software Development Engineer,2.0,1.0,1.0,2.0,2.0,2.0,13
24348,amazon,Production Assistant (Tier III),2.0,2.0,4.0,2.0,2.0,3.0,2
24350,amazon,Software Development Engineer,2.0,1.0,2.0,2.0,2.0,4.0,5
24351,amazon,Senior Software Development Manager III,2.0,1.0,2.0,4.0,4.0,3.0,5
24352,amazon,Technical Recruiter,4.0,3.0,3.0,3.0,4.0,3.0,0
24354,amazon,Trainer,3.0,3.0,2.0,3.0,4.0,2.0,1
24355,amazon,Software Development Engineer,3.0,2.0,4.0,4.0,2.0,3.0,2
24357,amazon,Software Engineer,4.0,4.0,4.0,5.0,3.0,5.0,13
